Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
8/13/2015,5,0,1,10,10,10,10,5,10,8,5,6,6,6,10,1,6,3,1,5,36 to 50,Female,96
8/18/2015,5,3,5,10,8,10,3,3,9,6,2,10,2,7,5,5,10,10,2,7,36 to 50,Female,96
8/19/2015,5,1,10,9,5,5,2,2,9,0,2,10,3,9,0,1,5,10,2,10,21 to 35,Female,96
8/24/2015,4,1,6,5,6,10,2,2,10,7,2,4,5,7,0,1,7,10,1,10,51 or more,Female,96
8/29/2015,4,3,3,3,5,10,1,4,9,8,1,8,10,8,0,1,9,5,2,10,51 or more,Female,96
9/2/2015,3,4,10,8,1,10,5,1,7,9,1,8,8,8,0,1,8,10,1,3,Less than 20,Female,96
9/4/2015,3,1,10,10,2,3,3,5,8,5,2,6,10,7,4,3,8,10,2,10,51 or more,Male,96
9/7/2015,5,2,6,6,10,10,6,5,7,6,2,10,3,7,3,3,8,10,1,2,51 or more,Female,96
9/7/2015,4,4,5,8,4,10,5,0,6,9,4,7,6,6,4,1,9,5,10,7,Less than 20,Female,96
9/22/2015,5,3,4,5,5,10,5,1,5,8,3,9,5,8,0,1,8,10,5,4,21 to 35,Female,96
9/23/2015,5,1,10,4,10,10,2,4,5,8,3,2,1,10,0,0,7,8,1,7,Less than 20,Female,96
10/2/2015,5,2,8,10,8,5,3,1,5,8,0,8,5,8,0,0,5,7,2,10,Less than 20,Female,96
10/17/2015,3,3,10,8,10,8,4,4,9,7,3,9,1,6,0,7,9,7,4,4,51 or more,Female,96
10/19/2015,3,4,10,6,10,7,5,5,7,9,0,5,1,5,0,1,6,10,2,10,21 to 35,Female,96
11/1/2015,1,2,10,6,1,8,6,3,6,8,3,3,10,8,0,6,7,10,7,7,21 to 35,Male,96
11/4/2015,4,3,10,10,10,7,7,5,5,4,4,5,3,6,0,8,8,10,2,7,21 to 35,Female,96
11/8/2015,3,1,10,4,7,10,5,5,5,7,2,2,7,8,0,0,5,7,3,7,21 to 35,Male,96
11/11/2015,2,3,7,8,10,8,2,5,10,9,5,2,6,7,4,2,7,10,3,4,21 to 35,Female,96
11/18/2015,4,2,7,7,8,10,1,4,9,9,7,6,3,6,1,4,8,0,7,7,21 to 35,Male,96
12/7/2015,3,1,5,2,5,10,10,2,5,6,5,10,5,8,10,0,9,6,10,6,51 or more,Male,96
12/10/2015,3,3,10,7,10,10,10,5,7,3,4,5,4,8,7,2,10,6,3,3,Less than 20,Female,96
12/12/2015,4,4,10,10,10,10,5,5,7,8,5,3,4,7,10,3,5,10,2,8,36 to 50,Male,96
12/22/2015,4,3,4,5,8,5,10,5,6,4,2,10,3,6,0,0,6,8,3,10,51 or more,Female,96
12/26/2015,4,1,10,5,10,8,8,5,9,4,3,1,3,6,0,2,7,10,1,5,21 to 35,Male,96
12/27/2015,5,4,4,10,10,10,6,5,9,7,3,7,1,6,0,0,5,4,1,7,36 to 50,Female,96
1/7/2016,3,1,4,10,5,10,7,4,5,9,1,4,1,7,0,1,9,10,2,7,51 or more,Male,96
1/13/2016,2,3,5,4,10,10,3,5,5,8,3,8,5,8,0,1,8,10,1,5,21 to 35,Female,96
1/17/2016,3,1,5,9,7,10,4,5,6,7,3,7,1,6,3,1,7,8,3,10,51 or more,Male,96
1/23/2016,2,4,3,4,10,10,6,3,7,7,2,9,3,7,0,2,8,10,3,8,51 or more,Male,96
1/29/2016,3,3,4,10,8,7,10,3,8,6,8,10,6,6,10,5,6,9,4,6,36 to 50,Male,96
1/29/2016,5,3,10,8,10,6,7,5,8,2,0,2,5,8,0,5,10,7,1,10,51 or more,Female,96
1/31/2016,2,5,10,5,10,8,1,5,6,9,6,3,10,9,10,1,8,10,0,10,21 to 35,Female,96
2/9/2016,4,0,5,4,4,3,4,5,7,8,2,8,5,10,0,1,10,6,2,10,51 or more,Male,96
2/13/2016,5,2,10,4,2,10,3,5,6,8,4,2,10,8,0,2,9,6,1,7,21 to 35,Male,96
2/29/2016,2,5,3,10,10,10,2,5,9,3,2,1,10,9,0,1,6,10,2,8,51 or more,Female,96
3/1/2016,5,3,8,8,10,10,4,5,8,7,1,10,3,6,5,0,5,2,2,10,21 to 35,Female,96
3/2/2016,2,3,6,10,10,10,10,3,8,4,2,8,2,7,2,2,8,5,3,5,Less than 20,Female,96
3/7/2016,3,2,10,10,3,3,6,1,10,8,2,8,0,7,0,0,8,10,2,7,21 to 35,Female,96
3/15/2016,3,3,5,8,7,9,3,3,9,7,8,8,4,7,1,4,8,4,6,5,51 or more,Female,96
3/22/2016,2,0,3,10,2,10,5,1,8,9,5,8,0,8,0,2,10,10,4,3,Less than 20,Male,96
3/23/2016,1,2,3,6,6,10,6,3,6,6,2,10,10,8,0,1,9,2,6,5,21 to 35,Female,96
4/9/2016,3,2,10,3,6,8,6,3,9,5,3,5,10,8,5,0,8,10,4,2,36 to 50,Female,96
4/13/2016,5,1,3,10,10,5,5,5,5,8,1,6,1,7,0,1,7,6,4,10,36 to 50,Female,96
4/26/2016,1,5,3,7,10,7,9,4,6,8,4,8,5,8,5,5,8,6,8,9,21 to 35,Male,96
5/4/2016,2,3,4,8,6,10,8,5,6,8,3,7,8,8,0,6,6,5,3,8,51 or more,Female,96
5/16/2016,2,2,8,2,2,10,6,5,9,8,2,3,4,8,1,0,9,10,3,8,Less than 20,Female,96
5/17/2016,3,5,10,5,10,5,5,5,7,10,9,10,3,8,2,10,10,3,5,5,36 to 50,Female,96
5/29/2016,2,3,10,3,7,10,5,2,8,6,3,5,8,7,0,3,9,10,2,5,21 to 35,Female,96
6/10/2016,1,4,10,10,8,10,2,5,5,9,3,2,10,9,0,4,8,10,0,2,36 to 50,Male,96
6/11/2016,3,3,3,6,7,10,5,4,5,7,9,5,10,7,9,1,7,8,6,7,51 or more,Male,96
6/26/2016,4,2,10,4,4,7,4,3,10,6,4,10,5,6,0,6,7,8,2,10,21 to 35,Male,96
7/25/2016,3,3,8,4,4,7,4,2,10,10,3,5,4,6,0,2,7,10,5,9,36 to 50,Female,96
8/1/2016,0,1,2,4,10,10,8,0,10,7,4,3,5,7,0,1,6,10,7,5,36 to 50,Male,96
8/11/2016,2,2,4,5,7,10,7,3,8,3,10,3,10,7,7,2,10,6,6,6,51 or more,Female,96
8/19/2016,4,3,2,5,6,10,6,3,8,8,7,8,5,6,8,4,8,8,10,7,36 to 50,Female,96
8/26/2016,5,0,10,5,4,4,7,5,10,4,3,3,5,7,0,1,6,7,7,5,36 to 50,Female,96
8/29/2016,4,2,8,10,5,8,4,5,5,6,1,8,5,8,0,7,7,9,5,7,36 to 50,Female,96
9/5/2016,1,5,4,10,5,10,7,2,6,3,8,2,10,6,0,5,9,10,3,10,36 to 50,Female,96
9/11/2016,3,2,10,8,5,9,5,3,7,8,2,6,2,7,0,4,6,10,1,10,36 to 50,Female,96
9/16/2016,2,4,10,10,3,6,2,1,10,7,4,8,10,7,5,0,10,5,0,10,21 to 35,Male,96
10/26/2016,3,2,7,10,4,10,3,0,9,3,4,10,10,7,0,1,5,6,3,5,21 to 35,Female,96
10/26/2016,3,3,10,5,8,10,3,5,10,5,7,7,0,8,5,1,9,0,5,10,Less than 20,Female,96
11/3/2016,4,2,10,7,10,7,4,5,9,4,3,6,2,7,0,2,6,3,6,7,21 to 35,Female,96
11/13/2016,1,2,2,10,10,10,2,2,9,6,3,6,5,7,1,0,9,3,7,7,21 to 35,Male,96
11/24/2016,5,2,5,8,8,4,4,3,5,9,7,10,2,7,0,2,9,7,2,5,21 to 35,Female,96
12/2/2016,1,4,5,10,10,10,5,3,7,6,7,5,1,8,0,10,5,10,7,10,Less than 20,Female,96
12/2/2016,3,3,3,9,5,10,4,3,8,9,5,4,4,7,3,0,8,7,5,8,21 to 35,Male,96
12/6/2016,2,4,4,10,8,5,10,3,8,8,2,7,3,5,0,0,10,10,2,3,21 to 35,Male,96
12/10/2016,4,1,4,4,5,5,2,5,8,8,2,6,10,6,0,1,7,10,2,10,51 or more,Female,96
12/29/2016,3,1,5,10,2,10,6,1,7,6,3,5,3,6,0,1,9,10,5,7,51 or more,Female,96
1/6/2017,1,4,2,7,10,10,5,5,9,5,3,2,5,5,0,0,5,10,6,10,51 or more,Female,96
1/9/2017,2,3,8,10,10,5,4,1,9,7,4,2,5,6,0,1,7,4,8,8,36 to 50,Male,96
1/11/2017,5,1,10,3,1,5,9,1,7,8,1,10,1,6,0,2,9,10,3,10,51 or more,Male,96
1/11/2017,5,1,10,3,1,5,9,1,7,8,1,10,1,6,0,2,9,10,3,10,51 or more,Male,96
1/17/2017,3,3,10,9,8,8,4,2,5,8,5,4,10,8,0,5,10,4,3,3,21 to 35,Female,96
1/31/2017,5,3,4,4,10,10,3,5,10,7,3,6,1,8,0,2,10,4,1,10,36 to 50,Female,96
2/1/2017,4,3,8,10,4,8,4,4,8,7,1,9,1,6,0,1,7,10,2,7,36 to 50,Female,96
2/5/2017,2,3,2,10,10,10,2,2,9,9,6,1,2,7,0,4,6,10,5,10,36 to 50,Female,96
2/8/2017,3,3,10,10,8,5,2,5,9,5,2,5,1,8,1,0,10,4,3,10,21 to 35,Female,96
2/21/2017,3,3,10,10,6,10,4,5,8,4,3,10,3,6,3,3,9,10,1,3,51 or more,Female,96
2/23/2017,5,5,10,10,5,4,9,5,10,5,6,10,5,8,4,6,5,1,6,7,Less than 20,Female,96
2/23/2017,2,1,3,8,6,5,5,3,10,7,7,5,5,7,5,1,8,10,5,7,21 to 35,Male,96
2/24/2017,2,1,8,10,5,10,3,3,7,9,3,7,4,6,3,1,8,5,3,8,21 to 35,Female,96
3/4/2017,4,3,6,5,10,10,5,5,5,3,1,8,2,6,0,3,10,10,8,4,36 to 50,Male,96
3/7/2017,3,2,5,8,9,10,2,3,5,9,1,10,3,6,0,1,9,10,1,5,51 or more,Female,96
3/25/2017,3,4,3,6,4,10,10,5,9,9,3,8,1,8,2,5,5,10,3,10,36 to 50,Male,96
3/29/2017,2,2,4,5,3,10,3,3,5,10,3,8,10,8,0,3,8,10,4,5,36 to 50,Female,96
3/29/2017,3,3,2,7,10,10,4,5,8,9,5,5,5,7,0,7,6,7,5,8,21 to 35,Female,96
4/7/2017,3,3,2,4,7,9,2,4,6,9,9,5,4,7,0,1,5,7,9,8,51 or more,Female,96
4/18/2017,3,3,5,3,6,10,4,2,5,10,5,4,3,10,0,0,5,10,6,8,21 to 35,Male,96
5/8/2017,5,3,5,2,6,3,6,1,5,8,6,10,0,8,0,0,8,10,6,10,21 to 35,Male,96
5/8/2017,4,2,10,4,5,3,6,5,9,7,6,4,2,8,0,1,5,3,8,10,21 to 35,Male,96
5/15/2017,1,1,10,2,10,10,5,2,8,5,3,10,3,6,0,0,8,5,2,7,21 to 35,Male,96
6/27/2017,3,2,10,2,5,10,6,5,8,7,6,3,5,7,6,1,9,7,10,2,36 to 50,Male,96
7/10/2017,3,1,9,5,8,10,6,5,5,6,4,10,5,8,10,5,6,10,5,7,36 to 50,Female,96
7/31/2017,4,1,4,10,10,3,3,3,5,7,10,3,1,9,0,2,6,1,10,10,36 to 50,Female,96
9/14/2017,1,2,10,10,10,7,4,3,8,5,4,8,3,7,4,2,6,7,1,10,21 to 35,Male,96
10/18/2017,4,1,9,5,5,4,5,2,6,7,5,10,2,7,0,1,8,6,4,9,51 or more,Female,96
10/19/2017,4,1,2,7,7,10,6,1,9,10,3,2,3,9,0,0,8,7,3,6,51 or more,Female,96
10/26/2017,2,3,4,4,7,10,5,0,10,9,4,5,6,8,2,2,10,6,6,7,Less than 20,Female,96
10/27/2017,4,3,5,8,8,7,8,2,10,5,7,10,5,7,5,5,10,6,5,2,Less than 20,Female,96
10/27/2017,4,3,4,3,10,10,8,2,8,8,6,4,5,9,0,7,10,4,3,8,Less than 20,Female,96
10/31/2017,3,3,10,7,7,5,8,1,10,4,4,5,0,6,0,1,10,7,3,10,51 or more,Female,96
10/31/2017,4,2,10,5,7,5,5,2,8,7,4,6,5,7,0,1,5,10,4,5,21 to 35,Female,96
11/1/2017,3,3,6,2,10,5,6,5,5,4,4,10,10,8,0,6,7,8,2,10,51 or more,Male,96
11/13/2017,3,3,10,4,9,3,4,5,9,4,4,5,3,9,0,3,10,10,3,7,36 to 50,Female,96
11/22/2017,5,3,0,7,5,10,5,5,6,9,7,7,5,8,8,4,10,10,8,4,21 to 35,Female,96
11/30/2017,5,1,4,9,3,7,6,1,9,6,4,7,5,6,2,1,9,5,6,8,36 to 50,Male,96
12/9/2017,4,2,3,4,7,9,4,4,5,5,7,8,10,8,3,4,10,6,1,10,21 to 35,Male,96
12/10/2017,3,1,2,10,6,10,2,3,7,9,1,5,10,6,0,4,5,8,4,10,36 to 50,Male,96
12/21/2017,2,2,10,5,10,10,7,5,8,0,8,10,2,8,0,7,10,7,2,1,36 to 50,Male,96
2/5/2018,2,2,8,8,5,6,7,5,6,8,3,4,10,7,0,1,6,3,6,5,21 to 35,Male,96
4/29/2018,3,1,10,7,10,2,4,5,6,3,3,3,2,8,0,1,9,8,5,10,51 or more,Female,96
5/29/2018,3,2,5,10,5,10,3,5,6,9,1,5,10,8,0,8,10,5,3,8,36 to 50,Female,96
5/29/2018,5,5,10,6,8,10,4,5,7,5,1,6,5,7,0,4,7,10,1,8,36 to 50,Male,96
5/29/2018,4,3,10,5,4,10,2,3,5,8,3,4,10,7,0,4,7,5,9,7,36 to 50,Female,96
5/29/2018,2,3,7,10,10,10,2,1,5,3,2,3,10,7,0,0,7,10,6,4,51 or more,Male,96
5/30/2018,3,3,5,8,10,5,6,3,8,8,3,6,3,6,0,4,10,10,4,5,51 or more,Male,96
5/31/2018,5,4,10,8,10,3,1,5,7,10,2,10,1,8,10,0,10,10,0,10,51 or more,Female,96
6/4/2018,5,2,4,3,10,6,2,5,5,9,5,6,5,7,2,0,9,10,4,5,51 or more,Female,96
6/18/2018,5,1,3,6,5,7,4,5,7,8,2,10,10,8,0,7,9,4,1,10,36 to 50,Female,96
7/8/2018,1,1,4,10,10,10,1,5,5,5,2,8,0,7,0,3,10,10,2,10,36 to 50,Female,96
7/11/2018,1,1,9,8,10,10,6,5,5,5,4,2,10,8,2,9,7,6,8,4,21 to 35,Male,96
7/12/2018,2,4,10,5,6,10,10,4,10,8,1,2,10,6,10,1,9,9,8,1,51 or more,Female,96
7/16/2018,4,1,8,10,10,10,5,5,7,7,4,4,7,8,5,6,8,6,3,2,Less than 20,Female,96
7/23/2018,3,3,4,6,10,10,8,3,5,6,3,10,0,6,5,3,9,10,4,10,36 to 50,Male,96
7/23/2018,5,1,10,10,10,10,1,5,6,8,0,8,0,6,8,2,8,8,8,4,51 or more,Female,96
7/30/2018,4,0,9,8,10,3,8,3,6,7,2,4,2,7,7,1,9,10,4,8,36 to 50,Female,96
8/8/2018,2,3,3,3,4,10,6,0,10,9,7,10,5,8,0,1,10,8,1,4,Less than 20,Male,96
8/9/2018,5,2,5,5,3,10,5,1,8,5,1,8,8,8,0,2,6,10,2,10,Less than 20,Male,96
8/10/2018,5,4,7,10,4,7,5,1,9,8,3,7,3,7,0,0,5,10,4,5,Less than 20,Male,96
8/11/2018,5,2,3,6,4,3,3,1,10,9,1,7,10,8,0,0,8,8,2,10,51 or more,Male,96
8/13/2018,4,3,10,10,10,10,0,5,6,7,2,8,5,7,3,3,10,5,1,5,51 or more,Female,96
8/18/2018,1,1,10,10,10,4,1,4,9,5,1,5,10,7,0,1,8,3,0,10,51 or more,Female,96
8/18/2018,5,1,10,3,4,10,3,0,7,3,3,10,10,8,0,5,10,5,4,7,36 to 50,Male,96
8/24/2018,5,1,2,8,5,3,10,5,10,10,2,4,0,7,0,1,8,7,2,10,51 or more,Female,96
8/25/2018,3,2,9,3,2,2,5,2,10,8,9,8,8,9,0,7,10,6,7,4,51 or more,Male,96
9/6/2018,3,2,6,4,5,10,4,5,10,5,2,5,7,8,0,0,6,4,8,6,51 or more,Female,96
9/17/2018,4,2,0,4,10,10,3,5,5,9,2,5,2,8,0,0,7,8,6,10,51 or more,Female,96
10/12/2018,4,0,10,10,7,2,9,5,8,3,1,2,0,8,0,0,7,10,0,10,51 or more,Female,96
10/25/2018,1,2,5,10,8,10,5,5,7,5,4,4,10,5,2,4,8,5,6,6,51 or more,Female,96
12/16/2018,3,5,6,7,8,10,10,5,6,10,4,5,2,4,8,0,8,4,7,10,21 to 35,Female,96
1/6/2019 22:45,1,3,5,10,10,10,5,3,6,7,5,7,5,7,5,3,10,5,7,4,21 to 35,Female,96
1/30/2019 18:00,5,2,5,6,10,6,3,5,10,5,3,5,1,8,0,1,8,8,4,7,36 to 50,Male,96
2/11/2019 12:09,5,4,3,6,9,10,9,2,6,10,6,2,0,9,2,2,5,9,4,9,36 to 50,Female,96
2/26/2019 3:47,5,5,10,10,5,10,6,1,7,4,1,9,4,6,2,1,5,10,7,4,36 to 50,Female,96
3/4/2019 14:17,5,3,5,10,10,6,3,5,9,3,3,10,1,7,0,2,8,3,5,8,51 or more,Female,96
4/22/2019 7:32,3,0,6,10,7,7,3,0,8,7,1,5,10,8,0,1,9,5,1,7,21 to 35,Female,96
5/1/2019 15:00,5,4,2,4,10,10,1,2,10,9,3,3,8,7,0,2,9,4,5,10,51 or more,Female,96
5/19/2019 6:52,1,3,8,3,5,6,3,5,7,9,1,8,10,6,2,1,8,8,10,4,21 to 35,Female,96
5/19/2019 6:59,2,3,8,4,5,7,5,3,6,9,1,8,10,6,0,1,5,7,10,4,21 to 35,Female,96
5/21/2019 23:08,3,4,4,5,6,8,6,2,7,8,8,10,8,6,0,10,8,3,10,8,21 to 35,Female,96
6/5/2019 7:05,3,3,1,10,10,10,10,2,5,8,3,8,6,9,10,2,7,7,8,4,Less than 20,Female,96
6/6/2019 5:05,4,3,10,2,2,10,7,3,10,5,6,5,4,8,1,4,9,10,2,7,21 to 35,Female,96
6/24/2019 7:17,4,3,8,9,10,10,10,4,8,5,1,7,1,7,10,0,6,8,5,6,51 or more,Male,96
7/10/2019 5:23,3,3,10,3,7,10,10,2,8,9,5,7,1,7,5,4,10,4,2,10,21 to 35,Female,96
7/10/2019 15:28,5,3,10,5,4,5,6,0,8,7,3,10,1,7,0,1,9,5,5,10,21 to 35,Female,96
7/24/2019 0:15,1,5,2,8,4,10,3,0,8,8,6,10,4,8,0,2,8,6,7,10,21 to 35,Female,96
7/25/2019 12:06,3,4,5,10,10,5,3,5,7,7,3,9,1,9,0,3,6,5,5,10,21 to 35,Female,96
8/5/2019 6:21,2,4,1,5,8,8,5,5,8,8,8,10,10,5,10,0,7,6,7,7,Less than 20,Male,96
8/5/2019 6:26,3,2,4,4,6,10,3,4,7,8,9,10,5,8,7,2,9,4,6,7,Less than 20,Male,96
8/6/2019 5:46,2,1,6,10,8,6,7,3,9,6,6,4,3,8,5,1,6,3,6,10,21 to 35,Male,96
8/22/2019 2:10,3,3,4,4,5,10,3,0,8,5,6,10,0,8,0,1,10,10,4,10,36 to 50,Male,96
8/23/2019 12:51,5,4,9,5,10,10,9,1,6,2,4,7,3,7,7,0,5,10,10,4,36 to 50,Male,96
8/29/2019 7:55,1,4,10,10,10,10,6,5,5,7,1,8,10,7,10,5,9,5,1,10,36 to 50,Female,96
8/31/2019 16:21,2,3,5,10,10,10,3,5,6,8,3,8,4,7,0,3,7,4,5,5,21 to 35,Male,96
9/8/2019 5:01,5,3,2,7,10,3,6,5,10,8,3,5,6,8,0,1,8,1,3,10,36 to 50,Female,96
9/10/2019 15:47,4,3,10,7,6,5,5,3,10,4,2,8,1,9,0,4,7,10,2,10,21 to 35,Male,96
9/11/2019 17:20,4,1,10,4,10,4,5,5,9,7,0,6,5,8,0,1,5,4,2,10,36 to 50,Female,96
9/12/2019 11:58,3,3,6,10,5,10,8,3,6,5,7,4,4,7,3,4,6,6,9,7,Less than 20,Female,96
9/25/2019 5:26,1,0,10,3,5,5,5,5,6,5,3,10,9,5,2,1,6,10,1,10,36 to 50,Male,96
9/27/2019 15:54,0,5,1,10,10,10,10,5,7,5,5,5,10,7,10,5,9,10,2,10,36 to 50,Female,96
10/4/2019 4:21,4,4,7,8,4,10,6,1,7,10,2,4,10,7,0,1,6,4,1,10,36 to 50,Female,96
10/20/2019 13:31,4,0,10,4,3,4,8,0,7,3,2,6,8,9,0,3,9,9,5,8,36 to 50,Male,96
11/10/2019 4:49,2,1,10,10,5,4,6,3,6,8,5,7,3,7,0,3,6,7,5,6,21 to 35,Male,96
11/15/2019 12:53,2,3,9,4,5,3,6,2,9,7,3,3,8,9,0,2,10,10,3,8,36 to 50,Female,96
11/17/2019 18:39,3,4,5,10,10,10,3,5,10,8,3,4,1,6,0,5,10,10,5,2,36 to 50,Female,96
11/25/2019 21:00,2,5,7,5,8,8,8,2,7,7,4,9,10,5,2,4,6,4,7,8,21 to 35,Female,96
12/1/2019 13:22,3,3,10,7,10,10,4,5,8,5,4,7,0,6,10,0,8,10,2,10,21 to 35,Female,96
1/9/2020 2:31,1,0,10,7,7,5,5,0,8,7,8,1,3,7,0,1,6,6,10,6,36 to 50,Male,96
1/15/2020 19:02,1,5,6,3,4,10,10,5,9,8,2,7,0,7,0,3,10,10,8,4,21 to 35,Female,96
1/23/2020 4:02,5,2,5,8,10,8,6,0,6,9,3,8,6,8,0,2,5,4,4,5,21 to 35,Male,96
1/25/2020 12:07,5,3,5,10,3,10,10,5,10,2,3,10,1,6,0,4,5,10,5,3,21 to 35,Female,96
2/3/2020 14:08,2,2,10,8,8,8,7,2,5,7,1,4,5,8,0,3,7,10,3,6,21 to 35,Female,96
2/4/2020 17:17,2,1,2,8,8,7,3,1,6,5,9,10,5,8,1,2,8,3,6,9,Less than 20,Male,96
2/8/2020 12:52,2,3,4,10,7,10,7,2,9,6,8,8,6,5,0,4,7,4,5,3,36 to 50,Male,96
2/10/2020 9:26,5,4,5,4,9,7,7,4,5,2,7,7,10,6,5,2,10,5,7,7,51 or more,Female,96
2/13/2020 14:56,3,2,10,5,5,5,5,2,6,7,4,7,10,8,0,2,9,7,3,4,21 to 35,Female,96
2/17/2020 12:47,5,4,10,5,10,10,3,0,10,8,1,8,2,7,0,2,7,10,1,5,21 to 35,Female,96
3/11/2020 11:18,3,5,10,4,10,10,7,5,5,5,4,3,1,8,0,2,5,10,3,10,36 to 50,Female,96
3/24/2020 5:53,5,3,5,6,8,10,2,3,6,8,4,6,5,9,2,1,10,5,3,7,21 to 35,Female,96
3/24/2020 5:57,5,3,5,6,7,10,4,3,10,8,4,6,5,9,2,1,6,4,3,7,21 to 35,Female,96
4/13/2020 13:30,4,3,10,10,3,3,1,1,8,7,5,3,5,7,3,0,8,10,10,7,21 to 35,Male,96
4/25/2020 17:16,3,5,10,10,6,10,10,4,8,4,2,10,0,7,0,5,5,8,4,5,36 to 50,Female,96
5/4/2020 9:45,3,2,9,10,8,8,6,4,6,6,1,8,3,9,3,3,9,5,3,6,21 to 35,Female,96
5/11/2020 2:40,3,1,4,5,10,9,2,2,10,3,10,10,5,10,8,6,10,5,3,10,Less than 20,Male,96
5/12/2020 3:58,1,3,2,5,5,8,5,5,10,10,6,6,10,9,5,0,5,4,8,5,36 to 50,Female,96
5/18/2020 13:37,3,2,10,8,10,10,2,1,5,7,2,3,2,8,0,1,8,10,2,8,Less than 20,Female,96
6/4/2020 15:26,0,4,6,3,4,10,2,5,5,6,2,10,6,7,0,2,10,10,6,10,Less than 20,Male,96
6/6/2020 11:02,3,2,6,6,10,3,6,5,9,7,7,8,3,6,0,3,8,4,5,5,21 to 35,Female,96
6/18/2020 3:35,2,3,6,7,10,8,2,5,5,6,2,10,5,8,0,5,6,10,2,10,36 to 50,Female,96
7/3/2020 9:11,4,4,10,5,10,3,3,5,7,6,4,5,7,8,4,0,5,10,5,7,21 to 35,Female,96
7/26/2020 15:32,3,1,2,4,10,10,5,5,5,10,4,6,10,7,10,6,6,10,6,10,51 or more,Male,96
7/31/2020 4:09,3,3,10,10,7,10,2,1,10,10,1,5,0,8,2,0,6,10,3,5,21 to 35,Female,96
8/16/2020 22:49,4,4,10,6,8,6,5,3,10,10,2,3,2,6,0,7,10,10,2,10,21 to 35,Female,96
9/7/2020 13:22,4,3,7,7,5,10,4,5,8,5,1,7,5,7,1,5,9,10,1,10,36 to 50,Female,96
9/20/2020 12:54,3,3,6,8,10,5,6,1,10,6,3,9,5,6,5,4,8,10,2,10,51 or more,Female,96
9/25/2020 10:36,0,3,6,6,4,7,7,2,10,9,9,6,2,8,7,1,10,6,8,7,51 or more,Male,96
9/28/2020 5:24,3,3,2,7,10,4,5,5,8,5,4,10,7,8,0,4,10,8,2,5,21 to 35,Female,96
9/29/2020 7:21,2,3,10,6,10,5,4,4,10,7,3,7,5,7,2,6,10,7,5,5,51 or more,Female,96
10/2/2020 3:32,4,3,6,6,6,10,10,5,6,7,4,8,3,6,0,3,7,5,2,7,36 to 50,Female,96
10/14/2020 1:41,5,4,2,4,10,10,10,3,7,8,6,6,9,6,10,10,8,10,6,10,36 to 50,Male,96
10/14/2020 3:31,1,1,4,5,10,10,3,3,8,9,10,3,3,8,9,0,7,3,9,10,21 to 35,Female,96
11/2/2020 22:18,4,3,5,10,8,10,2,5,7,10,3,10,5,9,0,10,6,6,5,4,36 to 50,Female,96
11/7/2020 17:09,3,3,0,4,10,5,3,3,9,8,3,7,1,8,0,0,10,10,5,10,36 to 50,Female,96
11/11/2020 10:25,2,3,7,7,4,10,3,3,10,7,5,6,5,8,3,3,9,4,8,7,51 or more,Female,96
11/17/2020 7:46,3,2,2,5,7,7,8,3,10,8,6,1,10,7,2,3,9,5,7,5,36 to 50,Female,96
11/23/2020 7:51,5,2,10,8,8,3,3,5,8,6,3,3,10,8,0,8,5,7,4,10,36 to 50,Female,96
11/25/2020 11:30,2,1,6,10,4,10,5,5,7,2,5,5,5,6,0,0,8,6,5,6,21 to 35,Female,96
12/8/2020 11:24,3,5,8,5,8,10,5,5,10,7,4,2,3,7,2,3,9,10,3,7,36 to 50,Female,96
12/9/2020 12:47,4,0,10,5,2,5,6,0,10,8,3,8,5,9,0,0,5,4,5,7,Less than 20,Female,96
12/29/2020 1:26,4,3,5,10,10,10,8,5,10,9,5,3,2,7,5,3,5,2,10,2,36 to 50,Male,96
1/5/2021 1:07,1,3,8,6,10,6,2,5,7,2,4,10,10,7,0,3,9,4,6,5,36 to 50,Female,96
1/5/2021 13:23,1,1,7,10,10,7,9,5,6,7,3,3,5,7,2,3,10,4,6,2,51 or more,Female,96
2/21/2021 0:58,3,2,10,7,4,6,5,4,8,8,3,6,2,9,0,1,8,7,7,2,21 to 35,Female,96
3/2/2021 14:12,3,3,5,6,10,10,2,4,5,7,4,9,5,9,0,2,9,4,4,5,21 to 35,Female,96
3/3/2021 11:56,1,1,5,4,8,7,9,2,6,10,1,3,5,8,0,5,7,10,8,8,36 to 50,Female,96
3/5/2021 2:14,5,1,4,10,6,5,5,1,10,10,2,8,5,7,0,1,9,2,4,5,51 or more,Female,96
3/5/2021 15:25,3,3,10,6,3,7,10,5,5,4,8,8,0,6,0,3,8,10,6,3,21 to 35,Female,96
3/7/2021 7:57,2,1,1,10,4,10,5,5,10,6,5,6,4,8,5,2,6,4,8,10,36 to 50,Female,96
3/14/2021 8:35,4,3,0,10,10,8,6,5,5,7,3,5,2,7,0,1,7,10,1,10,21 to 35,Male,96
